Title,Poster URL,Detected Language,Line 1,Line 2,Line 3,Error
Out of the Past,https://m.media-amazon.com/images/M/MV5BOWM3MjAzN2MtOTE0OS00ZTIxLWFkZTAtZTVmNmMyNGZjNDA4XkEyXkFqcGc@.jpg,en,MITCHUM,GREER,Jamne,
Fanny and Alexander,https://m.media-amazon.com/images/M/MV5BNjIwMzRhZWUtOTA0YS00MmFmLWI4ZjgtNjNlZmU3M2Q1Y2NhXkEyXkFqcGc@.jpg,en,ALEXANDER,FANNY&,BERGMAN,
The Trip to Bountiful,https://m.media-amazon.com/images/M/MV5BOTAxMmY5NjEtNmQ5My00MjdkLTk4MWItZjVlMjViOGQ2MDljXkEyXkFqcGc@.jpg,en,REBECCA,BRADFORD,DE MORNAY,
Tender Mercies,https://m.media-amazon.com/images/M/MV5BY2FkNDgyN2MtMDQ2YS00NTM1LWFhNDctNGEyMzBiYmI5NDRhXkEyXkFqcGc@.jpg,de,TENDER MERCIES,Sledge;,singer. His struggle,
And the Band Played On,https://m.media-amazon.com/images/M/MV5BMjQwOWQ1NDgtMzQzNy00NTFlLWJhNjQtNTUwMGRkZTk3OGIwXkEyXkFqcGc@.jpg,en,PlayedOn,TheBand,And,
The Burbs,https://m.media-amazon.com/images/M/MV5BNzAzYWE2NzYtMTMzNy00MmQzLTllMWItODA3ODk4MDg5MmY0XkEyXkFqcGc@.jpg,en,BuRbs,T 0 M,The,
Fandango,https://m.media-amazon.com/images/M/MV5BMDNlZDY3YzgtYWMxNy00YjcxLWFhMGEtZWU1ODJlMjE1OGQxXkEyXkFqcGc@.jpg,id,fandango,BETWEEN INPANCY AND ADULTHOOD,,
The Night Porter,https://m.media-amazon.com/images/M/MV5BOTgwZTg4NDYtMDlmYi00ODJkLTk0ZTktMTExYmEwY2JhZTc5XkEyXkFqcGc@.jpg,en,NIGHT PORTER,The Most Controversial Picture of Our Timel,THE,
The Jungle Book,https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@.jpg,en,JOHANSSON,APRIL 15,MURRAY,
Kidnapped,https://m.media-amazon.com/images/M/MV5BNGU3NzJlZTEtNDIxZi00NTQ0LTllNzAtY2I3MWZmMjg3MTM0XkEyXkFqcGc@.jpg,sv,KIDNAPPED,NEW GENRE CLASSIC.,to find it and experience it.,
Lady and the Tramp,https://m.media-amazon.com/images/M/MV5BMjA1NmQ2MTYtNzU0NC00NzBiLWJmZmQtM2FlNDViODk4OWEwXkEyXkFqcGc@.jpg,en,Happiest,Walt Disneys,and NOW his,
The Mighty Ducks,https://m.media-amazon.com/images/M/MV5BYjBhOTYzMTUtZTUyNy00NzU1LWFhZjktMWE4ZTMzYjc1ZmJhXkEyXkFqcGc@.jpg,en,Sisnep,STEPHEN HEREK Film   EMILIO ESTEVEZ   JOSS ACKLAND  LANE SMITH,"WALT DISNEY PICTURES presents ""THE MIGHTY DUCKS""",
The Muppet Christmas Carol,https://m.media-amazon.com/images/M/MV5BNTIwOTAyMDgtNTY1Zi00ZWMyLWFjMjAtNjI5YWIyOTE2NDJhXkEyXkFqcGc@.jpg,en,DAVE GOELZ   STEVE WHITMRE   JERRY NELSON,WALI DISNEY PICTURES,WAII DISNEY PICTURES;,
101 Dalmatians,https://m.media-amazon.com/images/M/MV5BZTIyMzVmNmItYWFkNS00YWJkLTk3YTEtNTVhMmQ0ODFjYmY1XkEyXkFqcGc@.jpg,id,OneHundkedand One,Dalhdfians,WALT DiSNEY'S,
One Magic Christmas,https://m.media-amazon.com/images/M/MV5BOTY3ZGIxOGUtNzAzOS00ZDEyLTk0NjAtMDQxNWJiYTM4MjA2XkEyXkFqcGc@.jpg,en,OnMAGlc,COMING THIS HOLIDAY SEASON:,,
Peter Pan,https://m.media-amazon.com/images/M/MV5BMGNjYWVkZGItZTNmNS00MGNkLWI2ZjEtMTIzNzAwNmIxMDRhXkEyXkFqcGc@.jpg,id,PA N,P ETER,TIMELESS STORY,
Popeye,https://m.media-amazon.com/images/M/MV5BOWVlMWUxMmEtOGFlZS00MDJmLWE1NWQtZWI5MGMxZmU2NDIxXkEyXkFqcGc@.jpg,en,ROBINWLUAMMS,is,WHAT I,
The Rescuers Down Under,https://m.media-amazon.com/images/M/MV5BZjIyYWVhYWUtZTdjYy00NTUxLWExY2YtYjljNWExYjYyMDUxXkEyXkFqcGc@.jpg,en,THE PRINCE AND THE PAUPER,Disncy,Jicnep,
Return to Oz,https://m.media-amazon.com/images/M/MV5BZWQ5ZTcyNTUtMzA2Yy00NDJmLTk2MGUtOTMxZDVmNjE3NDQ4XkEyXkFqcGc@.jpg,en,filled with Disney adventure and magic;,Its an all-new live-action fantasy,Starring NICOL WILLIAMSON:,
The Rocketeer,https://m.media-amazon.com/images/M/MV5BMmQyMzk5NTAtMmIzNy00MDVjLWExNWQtOWFmZmU0NGVmODEyXkEyXkFqcGc@.jpg,en,L,,,
The Shaggy D.A.,https://m.media-amazon.com/images/M/MV5BZWZlNzExYzctYzFkNS00OGJlLWI0YjItNTMxNWVlNWJhZDNhXkEyXkFqcGc@.jpg,en,D,REAL,A,
Sleeping Beauty,https://m.media-amazon.com/images/M/MV5BMjI5OTk3Mjg4MV5BMl5BanBnXkFtZTcwNzQ2NTQxNw@@.jpg,tl,BEAUTY,SLEEPING,4,
Something Wicked This Way Comes,https://m.media-amazon.com/images/M/MV5BNWViMzYzZGEtYTI2MC00ZmQyLWIxOTItN2UwNzlkNTQ1ZGFiXkEyXkFqcGc@.jpg,en,deepest dream,What would you,make your,
Son of Flubber,https://m.media-amazon.com/images/M/MV5BZTg3ZDYyMDgtYTkyZS00MDNlLWIzNmYtM2RhMDBkNDBkNWI0XkEyXkFqcGc@.jpg,en,Walt Disney,"""Off""and Flying",MACMURRAY OLSON; WYNN,
Splash,https://m.media-amazon.com/images/M/MV5BNGM2NDk4ZTgtYmVkZS00OTE4LTk2ZTAtYzc3Nzk4ZGU3NmE0XkEyXkFqcGc@.jpg,en,days,Now; everyone is chasing her.,"ag0, this girl showed up naked at the Statue of Liberty",
Squanto A Warrior s Tale,https://m.media-amazon.com/images/M/MV5BNjdjMjU3Y2MtYjQxMC00OGRhLTg5YzEtZTkzMWM2ODEwOGI1XkEyXkFqcGc@.jpg,pt,SQUANIO,A WARRIORS TALE,PICTURES,
Steamboat Willie,https://m.media-amazon.com/images/M/MV5BODhlNGQyZTAtNGE0ZS00OWVhLTkzODQtOTBiMmQ2ODZjNzI2XkEyXkFqcGc@.jpg,en,STEAMBOAT WILLIE,DISNEYS,WALT,
Tex,https://m.media-amazon.com/images/M/MV5BMDliNjZjYzgtNWExYi00Yzg3LTlmNjQtNGMxNmU0NjQyMTAxXkEyXkFqcGc@.jpg,en,His brothers moving on.,His fathers gone.,But Tex McCormick isn't giving in.,
TRON,https://m.media-amazon.com/images/M/MV5BMmJiMWE2NTYtZWMyZC00Yzg0LTg0YjItZDM3ODlkYTRhNWNlXkEyXkFqcGc@.jpg,vi,BAC K,IMAX,0 N LY,
Swing Kids,https://m.media-amazon.com/images/M/MV5BN2VmNDgxM2MtMGU4MC00MWI1LWE4ODEtMTY4ODk1YTA2ODFjXkEyXkFqcGc@.jpg,af,Swing Kids,,,
Halloween H20 20 Years Later,https://m.media-amazon.com/images/M/MV5BOTgyZjI3MWEtOWNiMS00ZDE3LWJmNjMtZjZhZWY4MmU5MzBmXkEyXkFqcGc@.jpg,en,'taking,This summer;,terror wont be,
L.A. Story,https://m.media-amazon.com/images/M/MV5BYmE2MWM5YTEtZmE5ZS00MzdjLWE2NjQtMmJjNGRiNjlhZjc2XkEyXkFqcGc@.jpg,en,HETERHEL,Something Funny Is Happening InLA;,Hsbhs,
The Jerk,https://m.media-amazon.com/images/M/MV5BNTNiNjEwZjktNTZjMi00NWMyLThkZWYtODVkMDVhNGVkZDcxXkEyXkFqcGc@.jpg,en,The JERK,STEVE,MARTIN,
The Man with Two Brains,https://m.media-amazon.com/images/M/MV5BNjBjN2Q3ZDItM2VlMC00MzcwLTgwMTAtYjFmZjIxYzA3MTcyXkEyXkFqcGc@.jpg,en,MAN,STEVE MARTIN IS A WORLD FAMOUS SURGEON:,HE INVENTED SCREW TOP ZIP LOCK BRAIN SURGERY,
Grand Canyon,https://m.media-amazon.com/images/M/MV5BODE1MmVkZDUtNzA3ZC00M2E2LWJiZmYtNDk0Y2ZjYzliNDM3XkEyXkFqcGc@.jpg,en,CANYON,GRAND,WOODARD),
Graveyard Shift,https://m.media-amazon.com/images/M/MV5BYTA1NDQ4YTgtZjVhYi00MzBlLTk2MWEtY2Q5Y2FjZDBlNDVlXkEyXkFqcGc@.jpg,tr,he pushes you over.,Stephen King took you to the,"vith ""The Shining"" and ""Pet Sematary""",
The Outsiders,https://m.media-amazon.com/images/M/MV5BODlmMzZjZDEtOTUwOS00OTAwLTg2YzAtYTA4ZTk3ZWNjMTgxXkEyXkFqcGc@.jpg,en,OutSders,looking,They,
Indiana Jones and the Temple of Doom,https://m.media-amazon.com/images/M/MV5BOGUwZjZiNWQtYzAzZi00NGI5LWE4YmUtN2Y4YWMwY2RlZDkyXkEyXkFqcGc@.jpg,en,TINDIANA,itmustbeIndianaJones:,Ifadventurehasaname;,
The Lord of the Rings,https://m.media-amazon.com/images/M/MV5BNmVmZGQ2ZTctYzE4NC00YzkxLThhNjYtNGIyZjJmZGEwMjUzXkEyXkFqcGc@.jpg,en,RINGS,POWER,prime,
Nineteen Eighty-Four,https://m.media-amazon.com/images/M/MV5BYTlhOTc3M2QtNmRhNy00ZjhhLTg3MzgtMGRhZjhkZTEwMjUzXkEyXkFqcGc@.jpg,nl,19,GEORGE ORWELLS TERRIFYING VISION COMES TO THE SCREEN.,Produclion Designer ALLAN CAMERON,
The Dead Zone,https://m.media-amazon.com/images/M/MV5BNjlmYzYyODgtYjBiYS00ZDM3LWE0MDYtN2U3MzBjMTRmYzMzXkEyXkFqcGc@.jpg,en,Stephen Kings,"""Greg =",he has the power,
Maximum Overdrive,https://m.media-amazon.com/images/M/MV5BN2UzZDlhN2MtNjVhMi00MWZhLThjNTEtZTg0NDc1NjVkZDQ1XkEyXkFqcGc@.jpg,pt,OVERPRUE,MAXIMUM,STEPHEN KINGS MASTERPIECE,
Needful Things,https://m.media-amazon.com/images/M/MV5BNTVkYjA1OTQtMDE1OC00ZTU4LTlkNjgtMTgyMGRjOGNjYmYyXkEyXkFqcGc@.jpg,en,THINGS,Buy,Pay,
Children of the Corn,https://m.media-amazon.com/images/M/MV5BNjFmZjhkNDYtZThjZi00YWY4LWFkYjMtNDM3YjkyODMxZDNmXkEyXkFqcGc@.jpg,en,Stephen Kings,CHLDREN OF THE CORN,nightmare:,
All Dogs Go to Heaven,https://m.media-amazon.com/images/M/MV5BZTBlYTA0ZDUtNjJhMS00Y2UxLTk5MzAtMjBlYTAyN2FkMmNlXkEyXkFqcGc@.jpg,en,A DON BLUTH FILM,From the Director 0f,,
The Addams Family,https://m.media-amazon.com/images/M/MV5BZWY0MzVlNGEtYzM1MC00OTI4LWE3ZTQtNWJjYzk2Y2MyNjVkXkEyXkFqcGc@.jpg,en,PRODUCER(,C0,WRUTEN,
Ever After A Cinderella Story,https://m.media-amazon.com/images/M/MV5BMTYyMDJjZTgtZGRjNS00MmY5LTg4YWUtYjc0NTdlY2U2NWYxXkEyXkFqcGc@.jpg,da,Esgape,Desire,Defy,
First Love Last Rites,https://m.media-amazon.com/images/M/MV5BMTg3NTM3NjQ3Ml5BMl5BanBnXkFtZTYwMjA2NTg5.jpg,en,LAST Riteb,,,
Safe Men,https://m.media-amazon.com/images/M/MV5BYTgyNWVlM2EtZDY4Yi00NDRkLWE3NjQtNDNhZTBhYjRiZTE1XkEyXkFqcGc@.jpg,de,MEN,MISTAKE!,ROCKWELL,
Die Salzm  nner von Tibet,https://m.media-amazon.com/images/M/MV5BNzEwNzQwNzczNV5BMl5BanBnXkFtZTcwNDQyMTAzMQ@@.jpg,de,Galtmen,RAVISHINGI,'WONDROUS!,
Adventures in Babysitting,https://m.media-amazon.com/images/M/MV5BOWRlODFjMTMtNDBiNS00Y2E0LWEzMDMtYjI3NjAzMDg1N2RlXkEyXkFqcGc@.jpg,en,ADVENTURES _,BABYSITIING,IN |,
Weird Science,https://m.media-amazon.com/images/M/MV5BYjI2N2Q4ZjEtZjMyNC00MDM5LTkxZTQtNzA4MTE1ZGQyYTgwXkEyXkFqcGc@.jpg,de,"""",SOMETHLGWEIRD IS HAPPENING AT WYATT AND GARYS,Musicby IRA NEWBORN DirectorofPhotography MATTHEWFLEONETTI ASC   Producedby JOEL SILVER,
Doctor Dolittle,https://m.media-amazon.com/images/M/MV5BMTI2NThkYjYtMWZjNi00ZGEwLTgyNjEtOTlhZTA3MmEzYzVhXkEyXkFqcGc@.jpg,en,COMING SOON,,,
The Nutty Professor,https://m.media-amazon.com/images/M/MV5BMjE0NjI1YTMtYWFiZi00Zjc1LWE5NzgtMTdlMWMwOTczZWJkXkEyXkFqcGc@.jpg,en,PROFESSOR,THE,EDDIE MURPHY,
Charlotte s Web,https://m.media-amazon.com/images/M/MV5BMTQ5MTUzMTAzMl5BMl5BanBnXkFtZTcwNTE0NTcyMw@@.jpg,en,Web,"This Christmas, Help Is Coming From Above:",December 2006,
Watership Down,https://m.media-amazon.com/images/M/MV5BMTM5MTYzMTItYjJhZi00ZDQxLWI3NzYtMjQ2ZWVlYjVlMjMzXkEyXkFqcGc@.jpg,en,Watersbip Down,"and when they catch you, they will kill you .","Prince with a Thousand Enemies,",
The Secret of NIMH,https://m.media-amazon.com/images/M/MV5BODAxNzMwYTktZjAyMi00NmNhLWJjMzAtMjkzZjRkYjY2Nzk2XkEyXkFqcGc@.jpg,en,SECRET,NTMH,"ight before your eyes,and beyond your wildest dreams",
The Dark Crystal,https://m.media-amazon.com/images/M/MV5BYTcxY2NiMDAtMjRmYi00ZTUwLTk2NDYtYjI1MDQ4ZDBiMTA5XkEyXkFqcGc@.jpg,en,Age,"Another World,",Another Time.,
An American Tail,https://m.media-amazon.com/images/M/MV5BZjQ2MzBlMzktNDExYy00YWIyLWI2OWEtNzI4N2IwYjRiZmFhXkEyXkFqcGc@.jpg,en,"Meet Fievel, In his search to find his family, he discovered America",,,
An American Tail Fievel Goes West,https://m.media-amazon.com/images/M/MV5BNGYyNzJhOWEtODc5OC00ZjY5LWE4MTktN2IwMDU0YTEyYTViXkEyXkFqcGc@.jpg,en,AN AMERICANTAL,A NEw MOUSE,"PARDNERS, THERES",
Sixteen Candles,https://m.media-amazon.com/images/M/MV5BMTgzNTkxMTkxMl5BMl5BanBnXkFtZTgwMjE3NjkzMTE@.jpg,en,Its the time of your life that may lastalifetime:,"& ""National Lampoon's Vacation""",From the man who brought you,
Pretty in Pink,https://m.media-amazon.com/images/M/MV5BZWMxMTk4YTAtMzEzNS00OTA0LTk2NWMtZjhjYmQwNDUyMzkzXkEyXkFqcGc@.jpg,fi,prettyinpink,the passion:,the real world:,
St. Elmo s Fire,https://m.media-amazon.com/images/M/MV5BNDU2ODMyNDctOGNlMC00OGJmLTg3MDgtZTYzZGMwMTBiYWM1XkEyXkFqcGc@.jpg,en,The heat this summer,is at Saint Elmos Fire.,deep:,
House II The Second Story,https://m.media-amazon.com/images/M/MV5BMzJiMjVlMGYtMzJhZS00OWEwLTg4MzQtNTE3NWEyNWRkNmQwXkEyXkFqcGc@.jpg,en,HOUSEIL,Its getting weirder!,WITH BRAND NEW OwNERS,
The Gods Must Be Crazy,https://m.media-amazon.com/images/M/MV5BMDUzNmJjOTEtMmNhZi00YTY1LTg0MTQtOTkwNjFkNjZjMDU5XkEyXkFqcGc@.jpg,en,An Epic Comedy;,JAMIE UYS,JAMIE UYS,
The Gods Must Be Crazy II,https://m.media-amazon.com/images/M/MV5BNmViMTliY2EtZTg2YS00ZDQwLThiMTUtYWU1Yjg3ODkyZmE3XkEyXkFqcGc@.jpg,en,CHARLES FOX,'BOET TROSKIE,,
Air Bud Golden Receiver,https://m.media-amazon.com/images/M/MV5BNjcxMzQ2NDM0NF5BMl5BanBnXkFtZTgwOTI4OTY4ODE@.jpg,de,G 0 L D € N,,,
The Avengers,https://m.media-amazon.com/images/M/MV5BNGE0YTVjNzUtNzJjOS00NGNlLTgxMzctZTY4YTE1Y2Y1ZTU4XkEyXkFqcGc@.jpg,en,AvENGERS,RUFTAL,DOWNEY Jr,
How Stella Got Her Groove Back,https://m.media-amazon.com/images/M/MV5BOTg5Yzk0NjItZTBkZS00NTc4LTgwZGMtYWU3YTYzNjZlYTEwXkEyXkFqcGc@.jpg,en,HOWSTELLA,GROOVEBACK,GOT HER,
Slums of Beverly Hills,https://m.media-amazon.com/images/M/MV5BMDE4NWUxYmItNDQ0Ny00ZTkzLThiMTItNTJmNGFiOTI4NzY3XkEyXkFqcGc@.jpg,en,drugs:,Natasha LYONNE,The biggest problem in the country,
The Best Man,https://m.media-amazon.com/images/M/MV5BNzY4YjJhZjEtMzgwYi00OTU2LWI2MTQtYTY2NzQzN2QyZDhhXkEyXkFqcGc@.jpg,en,MAN,Se,Arrangements,
The Chambermaid on the Titanic,https://m.media-amazon.com/images/M/MV5BZTU1MzU1YzctMDQ1MS00ZmRhLWFkZmYtZmNjM2YwYzIwMDgxXkEyXkFqcGc@.jpg,en,THE,GAMES,HUNGER,
Henry II Portrait of a Serial Killer,https://m.media-amazon.com/images/M/MV5BOGJjMzI2MmQtZTJmYS00OGI0LWE2MDktYWJmNmU0NTMxMjJkXkEyXkFqcGc@.jpg,en,HES HOT FREDDY,Portrait of a Serial Killer,GPD,
Henry Portrait of a Serial Killer,https://m.media-amazon.com/images/M/MV5BOGJjMzI2MmQtZTJmYS00OGI0LWE2MDktYWJmNmU0NTMxMjJkXkEyXkFqcGc@.jpg,en,HES HOT FREDDY,Portrait of a Serial Killer,GPD,
Rosemary s Baby,https://m.media-amazon.com/images/M/MV5BNThkMjFjNDItNDM0OC00N2Y4LWE2ODAtMzMyNjcyMzY4MGY5XkEyXkFqcGc@.jpg,en,ROSEMARYS,BABY,Ira Levin,
Attack of the Killer Tomatoes,https://m.media-amazon.com/images/M/MV5BMDE3Y2UxOWMtM2RkNC00ZjY1LTgyY2MtZDQwYzFhOWIxNDcxXkEyXkFqcGc@.jpg,en,A New Musical-Comedy-Horror Show,JACK RILEY,Prese,
Surf Nazis Must Die,https://m.media-amazon.com/images/M/MV5BZTgxZWExOWEtYmJhZC00ODljLTlkYjMtYmMwZjFjYjYzN2JlXkEyXkFqcGc@.jpg,de,Musr,DIE,The gnarliest cult-comedy,
Your Friends Neighbors,https://m.media-amazon.com/images/M/MV5BZmJkNGYzOGQtMDk5My00MTgzLThiMzMtZGVkZTZmNmYxNzU1XkEyXkFqcGc@.jpg,en,RRIENDS,YOUR,NEIGHBORS,
Return to Paradise,https://m.media-amazon.com/images/M/MV5BOWYzOTQ1ZjctOWQ1YS00ZmMxLTkxMTktY2Q3Y2M2ZTMxY2FiXkEyXkFqcGc@.jpg,en,T0,PARADISE,Aus,
Dance with Me,https://m.media-amazon.com/images/M/MV5BMTJkODM2YzYtZTJiMC00ODMwLWIwYzUtZTc1MDRlYjI1NWM1XkEyXkFqcGc@.jpg,en,Chayanne,AstoryofheartsIn motion,mandalay,
Dead Man on Campus,https://m.media-amazon.com/images/M/MV5BY2M3ZTc0MjctN2RiZS00MmMwLTkwNjUtZDBjZGNiZWIzMTk0XkEyXkFqcGc@.jpg,en,DEADMAN,ONCAMPUS,THE BEST COLLEGE MOVIE,
Wrongfully Accused,https://m.media-amazon.com/images/M/MV5BNzA1YzFlOTEtOTkzZC00MzE3LWFlYmEtYThmMzVmYjQ5ZjgxXkEyXkFqcGc@.jpg,en,"find him, all",Aggusev,21ST,
The Navigator A Medieval Odyssey,https://m.media-amazon.com/images/M/MV5BYzM1NGQ2NGMtYzVlZC00NTBjLTkwMjgtZjc2YjhjYzlkZTRkXkEyXkFqcGc@.jpg,en,NAVIGATOR:,THc,"""A HAUNTING, ORIGINAL FILM",
D j Vu,https://m.media-amazon.com/images/M/MV5BMTc3NjE0OGYtZjk3OS00YTVhLWFiOWItY2YwZTBmNzhlMjkwXkEyXkFqcGc@.jpg,hr,FUBLIC,,,
Rope,https://m.media-amazon.com/images/M/MV5BMDM1YzdlZjAtZWFiZS00ZjYyLTgxYzctNzBiYmE0OWFiMGU1XkEyXkFqcGc@.jpg,ro,1,EVER,LIKE,
Torn Curtain,https://m.media-amazon.com/images/M/MV5BNTYwODI4NjcwOV5BMl5BanBnXkFtZTgwMzU0OTk5MTE@.jpg,en,AnpREWS,PAUL,CurtAIn',
The Wrong Man,https://m.media-amazon.com/images/M/MV5BZGZhZjlkN2MtYmE2Ni00YmRkLTkwNjMtNTFjMzFkZWNlYzg2XkEyXkFqcGc@.jpg,en,Wreng,The,HENRY FONDA,
The Man Who Knew Too Much,https://m.media-amazon.com/images/M/MV5BNDg1NzljZmMtMDU3OS00Y2E5LWE3OGEtMzM4ZjhjMmZmZTI5XkEyXkFqcGc@.jpg,en,DAY,MUCH,KINEW,
The Trouble with Harry,https://m.media-amazon.com/images/M/MV5BY2JmZWE4MjgtNmRiOS00ZDY1LTkyMWQtZDkyMjFiZTc1M2M4XkEyXkFqcGc@.jpg,en,TROUBLE,THE,HARRY,
I Confess,https://m.media-amazon.com/images/M/MV5BZjNmZGM1OTMtNGU5Yi00ZDU0LWI2YTctYTc0ZjEzMTIyY2YxXkEyXkFqcGc@.jpg,it,If,DO?,love with te brand %f Hitchcock burned in!,
54,,unknown,,,,"{'errcode': None, 'errmsg': 'None', 'url': 'https://www.imdb.com/find/?q=54&s=tt', 'proxy': '', 'exception type': 'IOError', 'original exception': <HTTPError 500: 'Internal Server Error'>}"
I Married a Strange Person,https://m.media-amazon.com/images/M/MV5BMDdlNzhjYzctYTkzYS00OGVkLTliOWEtNWRiNDNlOWU4ZWY0XkEyXkFqcGc@.jpg,en,2,STRANE,persoh,
Why Do Fools Fall in Love,https://m.media-amazon.com/images/M/MV5BZGY2YTgyNjctNDNjMC00NGZlLWE5ZWMtNWIwZGM1OWFkYWUwXkEyXkFqcGc@.jpg,en,FOOLS,WHY,FALL IN,
See the Sea,https://m.media-amazon.com/images/M/MV5BYTNjOThmM2ItMmQxOC00ZmZiLTlkNjgtZDM1MGUzMDM5YTI2XkEyXkFqcGc@.jpg,en,"""CHILLING!""",by Francois,David Rooney; VARIETY,
Willow,https://m.media-amazon.com/images/M/MV5BM2E5Mjg3NzItNTNlNy00NzJmLThjOGUtZjdjMTZiMGJkYTMzXkEyXkFqcGc@.jpg,en,WILLOW,StarringVAL KILMER: JOANNE WHALLEY-WARWICK DAVIS,Music Composed by JAMES HORNER,
The Untouchables,https://m.media-amazon.com/images/M/MV5BYjVlNTk3NGYtOWE0OC00MDI4LThlZWItZGMwMTdmYzcwM2Y5XkEyXkFqcGc@.jpg,en,UNTOUCHABLES,THE,bring,
Dirty Work,https://m.media-amazon.com/images/M/MV5BMjE0NzkzNDI3Ml5BMl5BanBnXkFtZTcwNjA0NzQzNA@@.jpg,en,TIS SICK,Itis DIRTY,I,
Knock Off,https://m.media-amazon.com/images/M/MV5BYzk1MDFjOTYtZjZjYi00NWQwLTgwOTMtZTEwZTRhYTg4YmUzXkEyXkFqcGc@.jpg,sv,,,,
Firelight,https://m.media-amazon.com/images/M/MV5BZWY4OTBkOGMtMjQyMC00NmJkLTllODctMWU5YjYwYmQzODAzXkEyXkFqcGc@.jpg,en,FIRELIGHT,SOPHIE MARCEAU,STEPHEN DILLANE,
Modulations,https://m.media-amazon.com/images/M/MV5BMTQ5ODA5NjE2NF5BMl5BanBnXkFtZTcwNzcyNTIyMQ@@.jpg,fr,MODULATIONs,cinemator theear,from the makers of synthetic pleasure,
Phoenix,https://m.media-amazon.com/images/M/MV5BYWJmM2M1YzItMjY1Ni00YzRmLTg5YWYtNDFmNTJjNzQ0ODkyXkEyXkFqcGc@.jpg,vi,THE,BEGINS,DHOENIX,
Under Capricorn,https://m.media-amazon.com/images/M/MV5BZWViMWFmNzUtMTdhYy00YWUwLTg0ZTktOTNkZDdjMzQ5MzI1XkEyXkFqcGc@.jpg,pt,ALFRED HITCHCOCKS,Stange,TECHNICOLOR,
The Paradine Case,https://m.media-amazon.com/images/M/MV5BMzhmNTg5OTUtYmE5My00ZjNiLTkzNzctYmI4YzdjZmFkNjFiXkEyXkFqcGc@.jpg,en,PARADINE CASE,ETHEL  BARRYMORE,LOUIS   JOURDAN,
Shadow of a Doubt,https://m.media-amazon.com/images/M/MV5BMDFhMzBlYzctMDhkOC00OTFiLTgyYzEtZTBkNmQzNGRlMmNlXkEyXkFqcGc@.jpg,en,COTTEN,WRIGHT,JOSEPH,
Saboteur,https://m.media-amazon.com/images/M/MV5BYzk0YTdjMmMtNjM5NC00ZGE3LWE4NGYtZmRjNDg2NzkzNTE5XkEyXkFqcGc@.jpg,fr,Dorothy,ROBERV,Alon,
Secret Agent,https://m.media-amazon.com/images/M/MV5BZjlkZWQ2YjAtOTZjNi00MmY1LTlkMDMtYTUxODU5Y2Y0MDY4XkEyXkFqcGc@.jpg,ca,AGENTE  SECRETO,WAGNER MOURA,UM FILME DE KLEBER MENDONCA FILHO,
The Man Who Knew Too Much,https://m.media-amazon.com/images/M/MV5BNDg1NzljZmMtMDU3OS00Y2E5LWE3OGEtMzM4ZjhjMmZmZTI5XkEyXkFqcGc@.jpg,en,DAY,MUCH,KINEW,
Strauss Great Waltz,https://m.media-amazon.com/images/M/MV5BNmFkMmRiYWItZmVmNC00MmQ5LTg2MmUtYWQxYjI2NTI3ZTYyXkEyXkFqcGc@.jpg,de,EDMUND GWENN,and  FAY COMPTON,,
Number 17,https://m.media-amazon.com/images/M/MV5BMzYyNDAzNjAtYWMwNC00OWFmLWJmNjAtYjBiNzg4YTZiOGQzXkEyXkFqcGc@.jpg,id,JOHN STUART,ANNE GREY.,0,
The Skin Game,https://m.media-amazon.com/images/M/MV5BZWZjMWU5MjUtOGU4NC00ZWM0LWE2ZTAtZmFhNjFlMzM5MDAzXkEyXkFqcGc@.jpg,en,ANGELICA CELAYA,ERICA ASH,ELISABETH HARNOIS,
Elstree Calling,https://m.media-amazon.com/images/M/MV5BMDAwM2U3YzMtZmRmZS00YzEwLTkyZjAtNTI3ZDMwNjg0MDZlXkEyXkFqcGc@.jpg,en,EASTRE,MORRIS,FFFE,
The Shame of Mary Boyle,https://m.media-amazon.com/images/M/MV5BYWQzMzRjYWEtNWQ0OC00OTlmLWE3ZTgtNjc3MjhhNjU4YzZjXkEyXkFqcGc@.jpg,en,MARY BRYANT,Heicism,Crime,
Murder,https://m.media-amazon.com/images/M/MV5BNmEwN2M5NDItM2EyOS00ZTAzLWEyNDAtZGU3YTViZTNhNjk3XkEyXkFqcGc@.jpg,de,SHE UROTE,,,
Champagne,https://m.media-amazon.com/images/M/MV5BZmIwMWRlYTktOTQyYi00OTY5LTlkYjMtNjcxOGM2ZmM5NmU0XkEyXkFqcGc@.jpg,fr,and,Jut,WILL,
The Farmer s Wife,https://m.media-amazon.com/images/M/MV5BYzdhZWJhYjctYTIzZC00ZmJmLWFkM2YtNjNkMWQ0ZjAyZGQ5XkEyXkFqcGc@.jpg,en,MEGAN PUSTETTO,,,
When Boys Leave Home,,en,,,,No poster for 'When Boys Leave Home'
Easy Virtue,https://m.media-amazon.com/images/M/MV5BMTI0NDA2NDM4OV5BMl5BanBnXkFtZTcwMjUxODk0Mg@@.jpg,en,EASV VIRTUE,Stephan Elliott,Kristin SCOTT THOMAS,
